id,key,value,type 
231370123,building,yes,regular
231370123,source,Bing,regular
231370124,building,yes,regular
231370124,source,Bing,regular
231414755,highway,residential,regular
231414755,source,Bing,regular
231414756,highway,residential,regular
231414756,source,Bing,regular
231414757,leisure,park,regular
231414757,source,Bing,regular
231414758,highway,residential,regular
231414758,source,Bing,regular
231414759,leisure,park,regular
231414759,source,Bing,regular
231414760,highway,residential,regular
231414760,source,Bing,regular
231414761,leisure,park,regular
231414761,source,Bing,regular
231414762,highway,residential,regular
231414762,source,Bing,regular
231414763,highway,residential,regular
231414763,name,Balraj Khanna Marg,regular
231414763,source,Bing,regular
231414764,highway,residential,regular
231414764,source,Bing,regular
231414997,highway,residential,regular
231414997,source,Bing,regular
231414998,highway,residential,regular
231414998,source,Bing,regular
231414999,leisure,park,regular
231414999,source,Bing,regular
231415000,highway,residential,regular
231415000,source,Bing,regular
231415001,highway,residential,regular
231415001,source,Bing,regular
231415002,highway,residential,regular
231415002,source,Bing,regular
231415003,highway,residential,regular
231415003,source,Bing,regular
231415004,highway,residential,regular
231415004,source,Bing,regular
231415005,leisure,park,regular
231415005,source,Bing,regular
233262399,amenity,place_of_worship,regular
233262399,building,yes,regular
233262399,name,Qila-i-Khuna,regular
233262399,religion,muslim,regular
233262400,building,yes,regular
233262400,name,Sher Mandal,regular
233262400,tourism,attraction,regular
233262401,highway,path,regular
233262402,highway,service,regular
233262403,highway,service,regular
233262404,highway,service,regular
233262405,highway,path,regular
233262406,highway,service,regular
233262407,highway,service,regular
233262408,highway,path,regular
235103380,highway,service,regular
235103386,highway,residential,regular
235103394,highway,tertiary,regular
235103396,highway,residential,regular
235103408,highway,service,regular
235103412,highway,unclassified,regular
235103413,highway,residential,regular
235103413,name,Kotla Road,regular
235103423,highway,residential,regular
235103423,name,Bazaar Marg,regular
235103424,highway,residential,regular
235103439,highway,residential,regular
235103445,highway,residential,regular
235103480,highway,residential,regular
235103480,name,North Ave Road,regular
235103481,highway,tertiary,regular
235103481,name,Mahakavi Goswami Tulsidas Marg,regular
235103481,surface,asphalt,regular
235103490,highway,residential,regular
235103496,highway,residential,regular
235103512,highway,residential,regular
235103516,highway,unclassified,regular
235103517,highway,service,regular
235103518,highway,residential,regular
235103523,highway,residential,regular
235103526,highway,residential,regular
235103530,highway,residential,regular
235103540,highway,residential,regular
235103553,highway,service,regular
235103566,highway,tertiary,regular
235103566,name,Road Number 28,regular
235103566,oneway,-1,regular
235103567,highway,residential,regular
235103569,GPS_Trail,2,regular
235103569,highway,residential,regular
235103577,highway,residential,regular
235103580,highway,service,regular
235103584,highway,residential,regular
235103592,highway,residential,regular
235103596,highway,residential,regular
235103601,GPS_Trail,2,regular
235103601,highway,residential,regular
235103610,highway,residential,regular
235103610,name,Janpath Lane,regular
235103616,highway,residential,regular
235115524,highway,residential,regular
235115528,highway,secondary,regular
235115528,name,Pandit Lekkhram Sharma Marg,regular
235115528,oneway,-1,regular
235115530,highway,residential,regular
235115531,highway,tertiary,regular
235115531,name,Vishal Cinema Road,regular
235153818,highway,residential,regular
235157559,highway,residential,regular
235249153,highway,residential,regular
235249154,highway,residential,regular
235249155,highway,residential,regular
235249156,highway,residential,regular
235249157,highway,residential,regular
235249158,highway,residential,regular
235249159,highway,residential,regular
235249160,highway,residential,regular
235249161,highway,residential,regular
235249162,highway,residential,regular
235249163,highway,residential,regular
235249164,highway,residential,regular
235249165,highway,residential,regular
235249166,highway,residential,regular
235249167,highway,residential,regular
235249168,highway,residential,regular
235249169,highway,residential,regular
235249171,highway,residential,regular
235990441,highway,residential,regular
235990441,name,Vashisht Kumar Gulla Marg,regular
236260222,highway,residential,regular
236260222,name,Road Number 43,regular
236260670,highway,residential,regular
236260670,name,Road Number 42,regular
236262852,highway,residential,regular
236262852,name,Road Number 52,regular
236262950,highway,residential,regular
236262950,name,Road Number 60,regular
236263058,highway,residential,regular
236263058,name,Road Number 62,regular
236263060,highway,residential,regular
236263060,name,Road Number 64,regular
236263062,highway,residential,regular
236263062,name,Road Number 66,regular
236263974,highway,residential,regular
236263974,name,Road Number 55,regular
236263975,highway,residential,regular
236263975,name,Road Number 56,regular
236263976,highway,residential,regular
236263976,name,Road Number 70,regular
236263977,highway,residential,regular
236263977,name,Road Number 69,regular
236263978,highway,residential,regular
236263978,name,Road Number 68,regular
236267452,highway,residential,regular
236267452,name,Shrimati Ginni Devi Marg,regular
236267453,highway,residential,regular
236267453,name,Road Number 13,regular
236267454,highway,residential,regular
236267454,name,Road Number 10,regular
236267455,highway,residential,regular
236267455,name,Road Number 8,regular
236267456,highway,residential,regular
236267456,name,Road Number 7,regular
236267457,highway,residential,regular
236267457,name,Road Number 11,regular
236267458,highway,residential,regular
236267458,name,Road Number 9,regular
236267459,highway,residential,regular
236267459,name,Road Number 27,regular
236267460,highway,residential,regular
236267460,name,Road Number 25,regular
236267461,highway,residential,regular
236267461,name,Road Number 26,regular
236267462,highway,residential,regular
236267462,name,Road Number 24,regular
236267463,highway,residential,regular
236267463,name,Road Number 23,regular
236267464,highway,residential,regular
236267464,name,Road Number 20,regular
236267465,highway,residential,regular
236267465,name,Road Number 22,regular
236267466,highway,residential,regular
236267466,name,Road Number 19,regular
236267467,highway,residential,regular
236267467,name,Road Number 18,regular
236267468,highway,residential,regular
236267468,name,Road Number 16,regular
236267469,highway,residential,regular
236267469,name,Road Number 17,regular
236267470,highway,residential,regular
236267470,name,Road Number 5,regular
236289672,highway,residential,regular
236289672,name,Road Number 21,regular
236570957,highway,residential,regular
236570957,name,Road Number 41,regular
236571263,highway,residential,regular
236571263,name,KC Garg Marg,regular
236571313,highway,residential,regular
236571313,name,Prem Chand Bansal Marg,regular
236575291,highway,residential,regular
236575291,name,Suman Lata Bhadola Marg,regular
236575547,highway,residential,regular
236575547,name,Vinay Gulati Marg,regular
243173442,access,private,regular
243173442,highway,residential,regular
243173442,source,bing,regular
243173444,highway,living_street,regular
243173444,source,bing,regular
243173445,access,private,regular
243173445,highway,residential,regular
243173445,source,bing,regular
243173518,access,private,regular
243173518,highway,residential,regular
243173518,source,bing,regular
243173519,access,private,regular
243173519,highway,residential,regular
243173519,source,bing,regular
243179521,highway,service,regular
243179524,highway,service,regular
243329706,leisure,pitch,regular
243348152,highway,residential,regular
243348152,source,bing,regular
243348153,highway,secondary,regular
243348153,name,Mayapuri Road,regular
243348153,oneway,yes,regular
243348154,highway,residential,regular
243348154,source,bing,regular
243348864,highway,unclassified,regular
243348864,oneway,-1,regular
243348865,highway,unclassified,regular
243348865,oneway,yes,regular
243348866,highway,unclassified,regular
243348866,oneway,-1,regular
243349316,highway,residential,regular
243349317,highway,residential,regular
243349318,highway,residential,regular
243349319,highway,unclassified,regular
243349320,highway,residential,regular
243349321,highway,unclassified,regular
243350954,highway,residential,regular
243350954,source,bing,regular
243350955,highway,residential,regular
243350955,source,bing,regular
243350956,highway,residential,regular
243350956,source,bing,regular
243350957,highway,residential,regular
243350957,source,bing,regular
243350958,highway,residential,regular
243350958,source,bing,regular
243350959,highway,residential,regular
243350959,source,bing,regular
243350960,highway,residential,regular
243350960,source,bing,regular
243350961,highway,tertiary,regular
243350961,oneway,no,regular
243350962,leisure,park,regular
243350963,highway,residential,regular
243350963,source,bing,regular
243350964,highway,residential,regular
243350964,source,bing,regular
243351861,highway,residential,regular
243351861,source,bing,regular
243351866,highway,residential,regular
243351866,source,bing,regular
243351867,highway,residential,regular
243351867,source,bing,regular
243351868,highway,residential,regular
243351868,source,bing,regular
243351869,highway,residential,regular
243351869,source,bing,regular
243351871,highway,residential,regular
243351871,source,bing,regular
243351873,highway,residential,regular
243351873,source,bing,regular
243351874,highway,residential,regular
243351874,source,bing,regular
243351875,highway,tertiary,regular
243351875,oneway,yes,regular
243351880,highway,residential,regular
243351880,source,bing,regular
243351881,highway,living_street,regular
243351881,source,bing,regular
243351885,highway,residential,regular
243351885,source,bing,regular
243351886,highway,tertiary,regular
243351886,oneway,-1,regular
243351887,highway,residential,regular
243351887,source,bing,regular
243369868,highway,residential,regular
243369868,name,Road Number 54,regular
243369868,source,bing,regular
243369869,highway,residential,regular
243369869,name,Shiv Mandir Marg,regular
243369869,source,bing,regular
243369870,highway,residential,regular
243369870,name,Road Number 61,regular
243369870,source,bing,regular
243370196,highway,residential,regular
243370196,source,bing,regular
243370197,leisure,park,regular
243370197,name,Fountain Park,regular
243370198,leisure,park,regular
243370199,highway,residential,regular
243370199,source,bing,regular
243370200,highway,residential,regular
243370200,source,bing,regular
243370201,highway,residential,regular
243370201,source,bing,regular
243370202,highway,residential,regular
243370202,source,bing,regular
243370590,highway,residential,regular
243370590,source,bing,regular
243370591,highway,residential,regular
243370592,bridge,yes,regular
243370592,highway,residential,regular
243370592,layer,1,regular
243370593,highway,residential,regular
243370594,highway,residential,regular
243370595,highway,residential,regular
243370596,highway,residential,regular
243370597,bridge,yes,regular
243370597,highway,residential,regular
243370597,layer,1,regular
243378281,highway,residential,regular
243378281,source,bing,regular
243378610,highway,tertiary,regular
243378610,source,gps,regular
247861065,power,substation,regular
253134120,highway,unclassified,regular
253307751,bridge,yes,regular
253307751,highway,footway,regular
253307751,layer,1,regular
253307754,highway,path,regular
253307754,source,Bing 2012,regular
253307762,highway,path,regular
253307762,source,Bing 2012,regular
253307764,highway,path,regular
253307764,source,Bing 2012,regular
253307767,highway,residential,regular
253307769,highway,service,regular
253307769,service,driveway,regular
253307769,source,survey,regular
253307772,highway,service,regular
253307772,service,driveway,regular
253307772,source,survey,regular
255986014,area,yes,regular
255986014,sport,swimming,regular
256583536,highway,unclassified,regular
257769053,highway,residential,regular
258340750,highway,unclassified,regular
258340754,highway,unclassified,regular
258340756,highway,unclassified,regular
258340757,highway,unclassified,regular
258340759,highway,unclassified,regular
258340761,highway,unclassified,regular
258340762,highway,track,regular
258340764,highway,unclassified,regular
258340765,highway,unclassified,regular
258340767,highway,unclassified,regular
258340768,highway,unclassified,regular
258340769,highway,unclassified,regular
258340770,highway,unclassified,regular
258340771,highway,unclassified,regular
258340772,highway,unclassified,regular
258340773,highway,unclassified,regular
258340775,highway,residential,regular
258340776,highway,unclassified,regular
258340778,highway,unclassified,regular
258340779,highway,unclassified,regular
258340779,name,Sahyadri Avenue,regular
258340781,highway,unclassified,regular
258341941,landuse,commercial,regular
258341942,leisure,garden,regular
258341942,name,Mughal Gardens,regular
258341943,landuse,commercial,regular
258877774,highway,residential,regular
258877774,source,bing,regular
258880204,leisure,park,regular
258880205,leisure,park,regular
258886724,admin_level,10,regular
258886724,boundary,administrative,regular
258886724,landuse,residential,regular
258886724,name,Khajan Basti,regular
258886725,admin_level,10,regular
258886725,boundary,administrative,regular
258886725,landuse,residential,regular
258886725,name,Khajan Basti,regular
258889914,admin_level,10,regular
258889914,boundary,administrative,regular
258889915,leisure,park,regular
258894497,landuse,residential,regular
258894497,name,L Block,regular
258895034,landuse,residential,regular
258895034,name,DTC Colony,regular
258897678,landuse,residential,regular
258897678,name,Pratap Nagar,regular
258897678,place,locality,regular
258900790,barrier,wall,regular
258900790,landuse,garages,regular
258900790,name,DTC Workshop,regular
258900792,leisure,park,regular
259021811,admin_level,10,regular
259021811,boundary,administrative,regular
259036520,amenity,school,regular
259036524,amenity,cinema,regular
259036524,name,Amba,regular
259036529,amenity,school,regular
259036540,amenity,school,regular
259036546,admin_level,10,regular
259036546,boundary,administrative,regular
259038727,amenity,grave_yard,regular
259038728,leisure,park,regular
259080159,barrier,wall,regular
259081351,highway,tertiary,regular
259081352,admin_level,9,regular
259081352,boundary,administrative,regular
259081352,source,Bing,regular
259081663,highway,unclassified,regular
259081663,name,Ram Kishan Dass Road,regular
259081664,highway,unclassified,regular
259081665,highway,unclassified,regular
259081665,name,Bashiruddin Road,regular
259081665,source,Bing,regular
259083222,landuse,residential,regular
259083222,name,1,regular
259083223,landuse,residential,regular
259083223,name,6-A,regular
259083224,landuse,residential,regular
259083224,name,1-A,regular
259083225,highway,tertiary,regular
259083225,name,Rami Mal Road,regular
259083226,landuse,residential,regular
259083226,name,11-B,regular
259083227,landuse,residential,regular
259083227,name,5-A,regular
259083229,landuse,residential,regular
259083229,name,7-B,regular
259083230,landuse,residential,regular
259083230,name,2,regular
259083231,landuse,residential,regular
259083231,name,2-B,regular
259083232,landuse,residential,regular
259083232,name,1-B,regular
259083233,landuse,residential,regular
259083233,name,6-B,regular
259083234,landuse,residential,regular
259083234,name,7-A,regular
259083235,landuse,residential,regular
259083235,name,15-B,regular
259083236,landuse,residential,regular
259083236,name,3-A,regular
259083237,landuse,residential,regular
259083237,name,2-A,regular
259083238,highway,tertiary,regular
259085462,landuse,residential,regular
259085462,name,8-A,regular
259086063,landuse,residential,regular
259086063,name,10,regular
259086064,landuse,residential,regular
259086064,name,11,regular
259086066,landuse,residential,regular
259086066,name,9,regular
259086503,landuse,residential,regular
259086503,name,3,regular
259086504,landuse,residential,regular
259086504,name,4,regular
259086505,landuse,residential,regular
259086505,name,12,regular
259087425,landuse,residential,regular
259087425,name,11-A,regular
259087426,landuse,residential,regular
259087426,name,14-A,regular
259087427,landuse,residential,regular
259087427,name,10-A,regular
259087428,landuse,residential,regular
259087428,name,13-A,regular
259087606,highway,unclassified,regular
259087606,name,Road No 9,regular
259087607,landuse,residential,regular
259087607,name,9-A,regular
259087608,landuse,residential,regular
259087608,name,12-A,regular
259166011,landuse,residential,regular
259166011,name,13,regular
259166012,landuse,residential,regular
259166012,name,14,regular
259166014,landuse,residential,regular
259166014,name,5,regular
259166015,landuse,residential,regular
259166015,name,6,regular
259169043,landuse,residential,regular
259169043,name,15,regular
259169044,landuse,residential,regular
259169044,name,15-A,regular
259169045,amenity,school,regular
259169046,leisure,park,regular
259169047,amenity,grave_yard,regular
259169048,amenity,hospital,regular
259169049,amenity,school,regular
259169051,landuse,residential,regular
259169051,name,18,regular
259169052,amenity,school,regular
259169053,landuse,residential,regular
259169053,name,17-A,regular
259169064,landuse,residential,regular
259169064,name,49,regular
259169211,landuse,residential,regular
259169211,name,38,regular
259169317,landuse,residential,regular
259169317,name,25-K,regular
259171166,landuse,residential,regular
259171166,name,28,regular
259171167,landuse,residential,regular
259171167,name,50,regular
259171168,landuse,residential,regular
259171168,name,47,regular
259171169,landuse,residential,regular
259171169,name,37,regular
259171170,landuse,residential,regular
259171170,name,29,regular
259171172,landuse,residential,regular
259171172,name,48-D,regular
259171173,landuse,residential,regular
259171173,name,27,regular
259171175,landuse,residential,regular
259171175,name,38,regular
259171176,landuse,residential,regular
259171176,name,39,regular
259171177,landuse,residential,regular
259171177,name,26,regular
259171180,landuse,residential,regular
259171180,name,40,regular
259175341,landuse,residential,regular
259175341,name,55,regular
259175342,landuse,residential,regular
259175342,name,57,regular
259175344,landuse,residential,regular
259175344,name,54,regular
259175345,landuse,residential,regular
259175345,name,58,regular
259177163,landuse,residential,regular
259177163,name,67,regular
259177164,landuse,residential,regular
259177164,name,68,regular
259177165,landuse,residential,regular
259177165,name,66-A,regular
259177166,landuse,residential,regular
259177166,name,69,regular
259177167,landuse,residential,regular
259177167,name,70,regular
259178986,landuse,residential,regular
259178986,name,5-C,regular
259178987,amenity,college,regular
259178987,name,Tibia College,regular
259178991,landuse,residential,regular
259178991,name,6C,regular
259178995,amenity,school,regular
259188847,landuse,residential,regular
259188847,name,33,regular
259188848,landuse,residential,regular
259188848,name,13-B,regular
259188849,landuse,residential,regular
259188849,name,46,regular
259188850,landuse,residential,regular
259188850,name,34,regular
259188851,landuse,residential,regular
259188851,name,8-B,regular
259188852,landuse,residential,regular
259188852,name,21,regular
259188854,landuse,residential,regular
259188854,name,43,regular
259188855,landuse,residential,regular
259188855,name,32,regular
259188856,landuse,residential,regular
259188856,name,9-B,regular
259188857,landuse,residential,regular
259188857,name,23,regular
259188858,landuse,residential,regular
259188858,name,5-B,regular
259188859,landuse,residential,regular
259188859,name,30,regular
259188860,landuse,residential,regular
259188860,name,16-B,regular
259188862,landuse,residential,regular
259188862,name,44,regular
259188863,landuse,residential,regular
259188863,name,42,regular
259188864,landuse,residential,regular
259188864,name,3-B,regular
259188866,amenity,school,regular
259188867,landuse,residential,regular
259188867,name,17-B,regular
259188868,landuse,residential,regular
259188868,name,4-B,regular
259188869,landuse,residential,regular
259188869,name,12-B,regular
259188871,landuse,residential,regular
259188871,name,31,regular
259188872,landuse,residential,regular
259188872,name,45,regular
259188873,landuse,residential,regular
259188873,name,22,regular
259188874,landuse,residential,regular
259188874,name,10-B,regular
259188877,landuse,residential,regular
259188877,name,35,regular
259188879,landuse,residential,regular
259188879,name,19,regular
259188881,landuse,residential,regular
259188881,name,20,regular
259188882,landuse,residential,regular
259188882,name,14-B,regular
259190370,landuse,residential,regular
259190370,name,24,regular
259219984,landuse,residential,regular
259219984,name,8,regular
259219985,landuse,residential,regular
259219985,name,16,regular
259222373,landuse,residential,regular
259222373,name,62,regular
259222376,landuse,residential,regular
259222376,name,23-B,regular
259222377,landuse,residential,regular
259222377,name,60,regular
259222379,landuse,residential,regular
259222379,name,21-B,regular
259222380,landuse,residential,regular
259222380,name,25-B,regular
259222382,landuse,residential,regular
259222382,name,56,regular
259222383,landuse,residential,regular
259222383,name,27-B,regular
259222385,landuse,residential,regular
259222385,name,18-B,regular
259222387,landuse,residential,regular
259222387,name,3-C,regular
259222388,landuse,residential,regular
259222388,name,61,regular
259222390,landuse,residential,regular
259222390,name,4-C,regular
259222391,landuse,residential,regular
259222391,name,19-B,regular
259222393,landuse,residential,regular
259222393,name,51,regular
259222395,landuse,residential,regular
259222395,name,24-B,regular
259222396,landuse,residential,regular
259222396,name,26-B,regular
259222397,landuse,residential,regular
259222397,name,59,regular
259222398,landuse,residential,regular
259222398,name,52,regular
259222399,landuse,residential,regular
259222399,name,22-B,regular
259222400,landuse,residential,regular
259222400,name,1-C,regular
259222401,landuse,residential,regular
259222401,name,53,regular
259222402,landuse,residential,regular
259222402,name,2-C,regular
259222403,landuse,residential,regular
259222403,name,20-B,regular
259224960,landuse,commercial,regular
259224960,name,Rajendra Place,regular
259224960,kn,ರಾಜೇಂದ್ರ ಪ್ಯಾಲೇಸ್,name
259942271,landuse,retail,regular
259942271,name,Sadar Bazar,regular
259942717,landuse,military,regular
259942717,name,Kabul Lines,regular
259943473,landuse,military,regular
259943473,name,Chitral Lines,regular
259943474,landuse,military,regular
259943474,name,Kirby Place,regular
259943475,landuse,military,regular
259943475,name,Kandhar Lines,regular
259943476,landuse,military,regular
259943476,name,Malakand Lines,regular
259943477,landuse,military,regular
259943477,name,Baird Place,regular
259943478,landuse,military,regular
259943478,name,Nicholson Lines,regular
259943479,landuse,military,regular
259943479,name,Malta Lines,regular
259943691,landuse,military,regular
259943691,name,Keren Lines,regular
259943692,leisure,golf_course,regular
259943692,name,Army Golf Course,regular
259943954,landuse,military,regular
259943954,name,Dhaula Kuan Enclave I,regular
259944074,landuse,military,regular
259944074,name,Dhaula Kuan Enclave II,regular
259944153,amenity,school,regular
259944153,name,Army Public School,regular
260132605,landuse,military,regular
260133254,landuse,military,regular
260133255,landuse,military,regular
260133256,landuse,military,regular
260133257,landuse,military,regular
260236657,admin_level,10,regular
260236657,boundary,administrative,regular
260236658,landuse,military,regular
260236659,landuse,military,regular
260236661,landuse,military,regular
260315523,highway,footway,regular
260315526,highway,footway,regular
260315528,bridge,yes,regular
260315528,covered,yes,regular
260315528,highway,steps,regular
260315528,layer,1,regular
260315528,wheelchair,no,regular
260320115,highway,footway,regular
260320116,highway,steps,regular
260320117,highway,footway,regular
260320118,highway,service,regular
260320118,name,Kucha Seth,regular
260320119,highway,service,regular
260320120,highway,service,regular
260320120,name,Chipwara Khurd,regular
260320121,highway,service,regular
260320122,highway,steps,regular
262441510,barrier,wall,regular
262441510,landuse,commercial,regular
262441515,barrier,wall,regular
262441515,landuse,commercial,regular
262441517,barrier,wall,regular
262441517,landuse,commercial,regular
262441520,barrier,wall,regular
262441520,landuse,commercial,regular
262443107,barrier,wall,regular
262443107,landuse,commercial,regular
262443108,barrier,wall,regular
262443108,landuse,commercial,regular
262443110,barrier,wall,regular
262443110,landuse,commercial,regular
262443113,barrier,wall,regular
262443113,landuse,commercial,regular
262443114,barrier,wall,regular
262443114,landuse,commercial,regular
262443115,barrier,wall,regular
262443115,landuse,commercial,regular
262443116,landuse,commercial,regular
262443118,barrier,wall,regular
262443118,landuse,commercial,regular
262443119,barrier,wall,regular
262443119,landuse,commercial,regular
262443123,barrier,wall,regular
262443123,landuse,commercial,regular
262443125,barrier,wall,regular
262443125,landuse,commercial,regular
262443126,barrier,wall,regular
262443126,landuse,commercial,regular
262443128,barrier,wall,regular
262443128,landuse,commercial,regular
262444416,barrier,wall,regular
262444416,landuse,commercial,regular
262444418,barrier,wall,regular
262444418,landuse,commercial,regular
262444419,barrier,wall,regular
262444419,landuse,commercial,regular
262444420,barrier,wall,regular
262444420,landuse,commercial,regular
262444421,barrier,wall,regular
262444421,landuse,commercial,regular
262444422,barrier,wall,regular
262444422,landuse,commercial,regular
262501493,admin_level,10,regular
262501493,boundary,administrative,regular
262501496,admin_level,10,regular
262501496,boundary,administrative,regular
262501497,admin_level,10,regular
262501497,boundary,administrative,regular
262501501,admin_level,10,regular
262501501,boundary,administrative,regular
262501903,barrier,wall,regular
262501903,landuse,industrial,regular
262501904,barrier,wall,regular
262501904,landuse,industrial,regular
262501904,name,Scooters India Ltd,regular
262501905,barrier,wall,regular
262501905,landuse,industrial,regular
262501906,barrier,wall,regular
262501906,landuse,retail,regular
262501907,barrier,wall,regular
262501907,landuse,retail,regular
262501908,barrier,wall,regular
262501908,landuse,retail,regular
262503562,bridge,viaduct,regular
262503562,highway,residential,regular
262503562,layer,1,regular
262503562,oneway,yes,regular
262503594,highway,residential,regular
262503594,oneway,yes,regular
262503595,bridge,viaduct,regular
262503595,highway,residential,regular
262503595,layer,1,regular
262503595,oneway,-1,regular
262503658,highway,residential,regular
262503658,oneway,-1,regular
262503756,highway,residential,regular
262503756,oneway,-1,regular
262503840,highway,residential,regular
262503840,oneway,yes,regular
262504444,highway,residential,regular
262504756,highway,residential,regular
262504757,highway,residential,regular
262504758,highway,residential,regular
262504803,highway,residential,regular
262504910,highway,residential,regular
262505132,highway,residential,regular
262505133,highway,residential,regular
262505134,highway,residential,regular
262505135,highway,residential,regular
262505136,highway,residential,regular
262505165,highway,residential,regular
262517134,amenity,public_building,regular
262517134,building,yes,regular
262517138,amenity,public_building,regular
262517138,building,yes,regular
262517872,admin_level,10,regular
262517872,boundary,administrative,regular
262531321,admin_level,5,regular
262531321,boundary,administrative,regular
262556630,admin_level,10,regular
262556630,boundary,administrative,regular
262671621,highway,residential,regular
262671622,amenity,grave_yard,regular
262671623,landuse,cemetery,regular
262673255,landuse,industrial,regular
262673257,landuse,residential,regular
262673257,name,Shivangi Kunj,regular
262673261,amenity,school,regular
262675288,barrier,wall,regular
262675288,leisure,park,regular
262715241,admin_level,10,regular
262715241,boundary,administrative,regular
262717652,leisure,park,regular
262717653,leisure,park,regular
262717654,leisure,park,regular
262717655,leisure,park,regular
262717656,leisure,park,regular
262717657,leisure,park,regular
262717658,leisure,park,regular
262717659,leisure,park,regular
262717660,leisure,park,regular
262717661,leisure,park,regular
262717662,leisure,park,regular
262717663,leisure,park,regular
262717664,leisure,park,regular
262717665,leisure,park,regular
262717666,leisure,park,regular
262853219,admin_level,9,regular
262853219,boundary,administrative,regular
262854645,landuse,residential,regular
262854645,name,B-3,regular
262854646,landuse,residential,regular
262854646,name,BG-7,regular
262855401,landuse,residential,regular
262855401,name,B-4,regular
262855402,landuse,residential,regular
262855402,name,BG-6,regular
262855811,landuse,residential,regular
262855811,name,BG-3,regular
262855813,landuse,residential,regular
262855813,name,B-5,regular
262855815,landuse,retail,regular
262855816,landuse,residential,regular
262855816,name,BG-5,regular
262855818,landuse,residential,regular
262855818,name,BG-2,regular
262856086,leisure,park,regular
262856087,amenity,school,regular
262856088,amenity,school,regular
262856089,landuse,retail,regular
262856535,landuse,residential,regular
262856535,name,B-1,regular
262856537,landuse,residential,regular
262856537,name,BG-1,regular
262858166,landuse,residential,regular
262858166,name,B-2,regular
262858167,amenity,school,regular
262858169,landuse,residential,regular
262858169,name,Jwalaheri Village,regular
262858171,leisure,park,regular
262858172,amenity,school,regular
262858173,leisure,park,regular
262875937,leisure,park,regular
262875939,amenity,school,regular
262875940,landuse,residential,regular
262875940,name,A-3,regular
262875941,leisure,park,regular
262875943,leisure,park,regular
262875944,leisure,park,regular
262875945,leisure,park,regular
262875948,leisure,park,regular
262875950,leisure,park,regular
262875951,leisure,park,regular
262875954,landuse,commercial,regular
262875955,leisure,park,regular
262875956,leisure,park,regular
262875957,landuse,residential,regular
262875957,name,A-4,regular
262875958,landuse,residential,regular
262875958,name,A-6,regular
262875959,landuse,residential,regular
262875959,name,A-5,regular
262875962,amenity,school,regular
262875962,name,Shri Mahavir Vishwa Vidyapeeth,regular
262875965,leisure,park,regular
262879326,landuse,retail,regular
262879328,landuse,residential,regular
262879328,name,A5B,regular
262891078,landuse,residential,regular
262891078,name,Krishi Niketan,regular
262891082,landuse,retail,regular
262891083,landuse,residential,regular
262891083,name,Baljit Nagar Purusharthi Apartments,regular
262891085,landuse,residential,regular
262891085,name,Chartered Accountant Apartments,regular
262891088,leisure,park,regular
262891091,landuse,residential,regular
262891091,name,Police Apartments,regular
262891093,landuse,residential,regular
262891093,name,Jhil Khuranja Apartments,regular
262891094,leisure,park,regular
262891096,landuse,residential,regular
262891096,name,Nav Bharat Apartments,regular
262891098,landuse,residential,regular
262891098,name,Subh Vihar Apartments,regular
262891101,landuse,residential,regular
262891101,name,Sunshine Apartments,regular
262891102,landuse,retail,regular
262891103,leisure,sports_centre,regular
262891103,name,Paschim Vihar Sports Complex,regular
262891104,landuse,residential,regular
262891105,amenity,school,regular
262891105,name,St. Froebel School,regular
262891107,landuse,residential,regular
262891107,name,CIS Apartments,regular
262891110,landuse,retail,regular
262891707,landuse,residential,regular
262891707,name,University Teachers Apartments,regular
262891708,landuse,residential,regular
262891708,name,Triveni Apartments,regular
262892375,landuse,residential,regular
262892375,name,Balvinder Apartments,regular
262892376,natural,wood,regular
262892377,landuse,residential,regular
262892377,name,Nivedita Apartments,regular
262892378,landuse,residential,regular
262892378,name,Ritu Apartments,regular
262892379,landuse,residential,regular
262892380,landuse,residential,regular
262892380,name,Anandvan Apartments,regular
262892381,landuse,residential,regular
262892381,name,Supriya Apartments,regular
262892382,landuse,residential,regular
262892382,name,Priyadarshini Apartments,regular
262892383,landuse,residential,regular
262892384,landuse,residential,regular
262892384,name,Sahridya Apartments,regular
262892385,landuse,residential,regular
262892385,name,Cottage Enclave,regular
262893335,landuse,retail,regular
262895694,admin_level,10,regular
262895694,boundary,administrative,regular
262895695,landuse,residential,regular
262895695,name,Punjabi Bagh Apartments,regular
262895695,place,locality,regular
262895696,landuse,residential,regular
262895696,name,Madhuban Enclave,regular
262895696,place,locality,regular
262897999,admin_level,10,regular
262897999,boundary,administrative,regular
262919062,amenity,school,regular
262919063,highway,residential,regular
262919063,name,Shrimati Ginni Devi Marg,regular
262923544,leisure,park,regular
262923545,landuse,retail,regular
262923546,admin_level,10,regular
262923546,boundary,administrative,regular
262923547,leisure,sports_centre,regular
262923547,name,Punjabi Bagh Club,regular
262923548,landuse,residential,regular
262923548,name,Multan Nagar,regular
262923549,admin_level,10,regular
262923549,boundary,administrative,regular
262923550,landuse,residential,regular
262923550,name,Hari Singh Park,regular
262988747,leisure,park,regular
262988749,amenity,public_building,regular
262988749,barrier,wall,regular
262988749,name,Ayurvedic Research Centre,regular
262988751,landuse,residential,regular
262988751,name,Swaumsidha Colony,regular
262988754,admin_level,10,regular
262988754,boundary,administrative,regular
263918271,admin_level,5,regular
263918271,boundary,administrative,regular
